epoch,step,train/cat_loss,train/loss,train/nan_count,train/num_loss,val/cat_loss,val/loss,val/nan_count,val/num_loss
0,0,0.7213059663772583,7.513217926025391,859.0,6.791912078857422,,,,
0,1,0.6914255619049072,6.851445198059082,830.0,6.160019397735596,,,,
0,2,0.6630825400352478,6.5078277587890625,811.0,5.84474515914917,,,,
0,3,0.6376937031745911,5.642818450927734,877.0,5.005124568939209,,,,
0,4,0.611918568611145,5.496018409729004,923.0,4.884099960327148,,,,
0,5,0.5877501368522644,5.4746527671813965,887.0,4.886902809143066,,,,
0,6,0.5645925402641296,5.096309185028076,884.0,4.531716823577881,,,,
0,7,0.5425357818603516,4.807779788970947,837.0,4.265244007110596,,,,
0,8,0.5226577520370483,4.365902900695801,842.0,3.843245029449463,,,,
0,9,0.5009334087371826,4.373371124267578,865.0,3.8724377155303955,,,,
0,10,0.48679107427597046,3.8214869499206543,862.0,3.334695816040039,,,,
0,11,0.47026243805885315,3.65887713432312,838.0,3.1886146068573,,,,
0,12,0.452666699886322,3.74279522895813,881.0,3.290128469467163,,,,
0,13,0.4396820664405823,3.357217788696289,837.0,2.9175357818603516,,,,
0,14,0.42951518297195435,3.279118061065674,878.0,2.8496029376983643,,,,
0,15,0.41955888271331787,3.0746426582336426,914.0,2.655083656311035,,,,
0,16,0.4067838788032532,2.9812514781951904,869.0,2.574467658996582,,,,
0,17,0.3955516815185547,2.7816569805145264,861.0,2.3861052989959717,,,,
0,18,0.396526962518692,2.5746164321899414,911.0,2.1780893802642822,,,,
0,19,0.3802221417427063,2.2972962856292725,847.0,1.9170740842819214,,,,
0,20,0.37546831369400024,2.477120876312256,876.0,2.1016526222229004,,,,
0,21,0.36118680238723755,2.232585906982422,907.0,1.871399164199829,,,,
0,22,0.35155388712882996,2.137617349624634,872.0,1.7860634326934814,,,,
0,23,0.35548463463783264,2.091387987136841,912.0,1.735903263092041,,,,
0,24,0.3448462188243866,1.921259880065918,855.0,1.576413631439209,,,,
0,25,0.34448349475860596,1.8591386079788208,870.0,1.5146551132202148,,,,
0,26,0.33499374985694885,1.741473913192749,874.0,1.4064801931381226,,,,
0,27,0.32918694615364075,1.7379742860794067,833.0,1.4087873697280884,,,,
