epoch,step,train/cat_loss,train/loss,train/nan_count,train/num_loss,val/cat_loss,val/loss,val/nan_count,val/num_loss
0,0,0.7195248007774353,7.489093780517578,855.0,6.769568920135498,,,,
0,1,0.6591824293136597,6.548878192901611,852.0,5.889695644378662,,,,
0,2,0.6062560081481934,5.402420997619629,886.0,4.7961649894714355,,,,
0,3,0.5599660277366638,4.5327348709106445,868.0,3.972769021987915,,,,
0,4,0.5158238410949707,4.317577838897705,871.0,3.8017539978027344,,,,
0,5,0.47916263341903687,3.6366469860076904,879.0,3.157484292984009,,,,
0,6,0.4452543556690216,3.2858967781066895,909.0,2.8406424522399902,,,,
0,7,0.42038044333457947,2.990091323852539,827.0,2.5697109699249268,,,,
0,8,0.3953741788864136,2.634148120880127,925.0,2.238774061203003,,,,
0,9,0.3735252022743225,2.6606991291046143,856.0,2.2871739864349365,,,,
0,10,0.36201006174087524,2.175344228744507,887.0,1.8133342266082764,,,,
0,11,0.3578565716743469,1.9010252952575684,876.0,1.5431686639785767,,,,
0,12,0.3362261652946472,1.883554220199585,884.0,1.5473281145095825,,,,
0,13,0.3218367099761963,1.737343668937683,923.0,1.4155069589614868,,,,
0,14,0.3193334639072418,1.406830072402954,851.0,1.0874966382980347,,,,
0,15,0.3014124035835266,1.4359712600708008,922.0,1.1345587968826294,,,,
0,16,0.3095279335975647,1.2606250047683716,878.0,0.9510970711708069,,,,
0,17,0.2936010956764221,1.0861563682556152,804.0,0.7925552725791931,,,,
0,18,0.27701830863952637,0.9863230586051941,889.0,0.7093047499656677,,,,
0,19,0.2750012278556824,0.9575742483139038,874.0,0.6825730204582214,,,,
0,20,0.2720039486885071,0.858642041683197,880.0,0.5866380929946899,,,,
0,21,0.26611045002937317,0.7717314958572388,864.0,0.5056210160255432,,,,
0,22,0.27264875173568726,0.7993507981300354,802.0,0.5267020463943481,,,,
0,23,0.26153364777565,0.6935299634933472,854.0,0.43199634552001953,,,,
0,24,0.257442831993103,0.6864343285560608,884.0,0.42899149656295776,,,,
0,25,0.24602879583835602,0.6296846270561218,862.0,0.3836558163166046,,,,
0,26,0.24695616960525513,0.6157989501953125,881.0,0.3688427805900574,,,,
0,27,0.24491287767887115,0.6217309832572937,894.0,0.37681812047958374,,,,
0,28,0.24016454815864563,0.5637933015823364,874.0,0.3236287832260132,,,,
0,29,0.22506827116012573,0.5286612510681152,892.0,0.3035929799079895,,,,
0,30,0.23394235968589783,0.5644979476928711,876.0,0.3305555582046509,,,,
0,31,0.23198756575584412,0.5935483574867249,863.0,0.36156079173088074,,,,
0,32,0.21756909787654877,0.5162150859832764,853.0,0.2986460030078888,,,,
0,33,0.22203141450881958,0.5243536233901978,911.0,0.3023221790790558,,,,
0,34,0.21119341254234314,0.4983776807785034,828.0,0.2871842682361603,,,,
0,35,0.21842652559280396,0.5295851230621338,863.0,0.3111586272716522,,,,
0,36,0.2098819464445114,0.5024789571762085,884.0,0.2925969958305359,,,,
0,37,0.20667783915996552,0.45289433002471924,852.0,0.24621649086475372,,,,
0,38,0.20991215109825134,0.47888582944869995,877.0,0.2689736783504486,,,,
0,39,0.20446988940238953,0.4590971767902374,779.0,0.2546272873878479,,,,
0,40,0.1940615028142929,0.42261043190956116,923.0,0.22854892909526825,,,,
0,41,0.20646630227565765,0.4741772413253784,903.0,0.26771095395088196,,,,
0,42,0.20145490765571594,0.46335795521736145,921.0,0.2619030475616455,,,,
0,43,0.20772318542003632,0.495735764503479,849.0,0.2880125939846039,,,,
0,44,0.2001924365758896,0.4611579179763794,924.0,0.2609654664993286,,,,
0,45,0.19117875397205353,0.42710307240486145,873.0,0.23592431843280792,,,,
0,46,0.18692094087600708,0.4216068387031555,865.0,0.23468588292598724,,,,
0,47,0.1804429441690445,0.4367256164550781,819.0,0.25628265738487244,,,,
0,48,0.18984927237033844,0.4000834822654724,885.0,0.21023420989513397,,,,
0,49,0.17861533164978027,0.41219362616539,902.0,0.23357829451560974,,,,
0,50,0.17503660917282104,0.3928341567516327,904.0,0.21779754757881165,,,,
0,51,0.1729377955198288,0.4135262370109558,887.0,0.24058844149112701,,,,
0,52,0.17743517458438873,0.39940589666366577,887.0,0.22197073698043823,,,,
0,53,0.18085119128227234,0.37200120091438293,871.0,0.1911500096321106,,,,
0,54,0.17764241993427277,0.3793189823627472,900.0,0.20167656242847443,,,,
0,55,0.1821751445531845,0.39531660079956055,759.0,0.21314145624637604,,,,
0,55,,,,,0.2785811126232147,0.6323765516281128,494.3002014160156,0.35379546880722046
1,56,0.1778322160243988,0.36995643377304077,898.0,0.19212420284748077,,,,
1,57,0.17125380039215088,0.3651236295700073,860.0,0.19386984407901764,,,,
1,58,0.17295566201210022,0.3774346709251404,871.0,0.20447899401187897,,,,
1,59,0.17414622008800507,0.36792218685150146,911.0,0.1937759816646576,,,,
1,60,0.17000745236873627,0.33608317375183105,818.0,0.16607573628425598,,,,
1,61,0.16651669144630432,0.3478604257106781,870.0,0.18134373426437378,,,,
1,62,0.16774602234363556,0.3389073610305786,865.0,0.17116135358810425,,,,
1,63,0.16656528413295746,0.3244962692260742,871.0,0.15793098509311676,,,,
1,64,0.15847884118556976,0.3294338881969452,873.0,0.17095504701137543,,,,
1,65,0.15849800407886505,0.31497788429260254,927.0,0.15647989511489868,,,,
1,66,0.1650468409061432,0.33901602029800415,866.0,0.17396917939186096,,,,
1,67,0.1589358001947403,0.334075927734375,855.0,0.1751401126384735,,,,
1,68,0.1561545580625534,0.3317025899887085,866.0,0.17554804682731628,,,,
1,69,0.1602577269077301,0.3303159475326538,878.0,0.1700582206249237,,,,
1,70,0.15177199244499207,0.32902097702026367,860.0,0.1772489845752716,,,,
1,71,0.15471979975700378,0.3054109215736389,821.0,0.15069112181663513,,,,
1,72,0.15796644985675812,0.31935009360313416,881.0,0.16138364374637604,,,,
1,73,0.1518246829509735,0.32085689902305603,874.0,0.16903221607208252,,,,
1,74,0.15438474714756012,0.3218058943748474,849.0,0.1674211621284485,,,,
1,75,0.1580706238746643,0.3488306999206543,883.0,0.19076009094715118,,,,
1,76,0.14991916716098785,0.2996906042098999,832.0,0.14977142214775085,,,,
1,77,0.15237833559513092,0.31656068563461304,829.0,0.1641823649406433,,,,
1,78,0.151981920003891,0.29877209663391113,923.0,0.14679017663002014,,,,
1,79,0.14773766696453094,0.28314656019210815,902.0,0.13540887832641602,,,,
1,80,0.14883923530578613,0.30271345376968384,901.0,0.1538742035627365,,,,
1,81,0.14505626261234283,0.28808343410491943,917.0,0.1430271863937378,,,,
1,82,0.14418728649616241,0.2799864411354065,835.0,0.13579913973808289,,,,
1,83,0.15354299545288086,0.2978297173976898,869.0,0.14428672194480896,,,,
1,84,0.14900842308998108,0.2847946882247925,847.0,0.1357862651348114,,,,
1,85,0.14954140782356262,0.31058675050735474,923.0,0.1610453575849533,,,,
1,86,0.15000823140144348,0.2849108874797821,886.0,0.13490265607833862,,,,
1,87,0.14675143361091614,0.276955246925354,861.0,0.13020382821559906,,,,
1,88,0.14035655558109283,0.26443272829055786,868.0,0.12407618016004562,,,,
1,89,0.1469884216785431,0.28498202562332153,841.0,0.13799360394477844,,,,
1,90,0.13951076567173004,0.25258609652519226,841.0,0.11307533085346222,,,,
1,91,0.14234258234500885,0.274366557598114,881.0,0.13202396035194397,,,,
1,92,0.13662627339363098,0.2559075355529785,885.0,0.11928127706050873,,,,
1,93,0.13864560425281525,0.2658814489841461,919.0,0.12723584473133087,,,,
1,94,0.14204609394073486,0.26631245017051697,850.0,0.1242663636803627,,,,
1,95,0.1435619592666626,0.27050134539604187,845.0,0.12693938612937927,,,,
1,96,0.13935884833335876,0.2665005922317505,946.0,0.12714175879955292,,,,
1,97,0.13878308236598969,0.2666438817977905,873.0,0.12786078453063965,,,,
1,98,0.13997985422611237,0.2595723867416382,837.0,0.11959253251552582,,,,
1,99,0.1347701996564865,0.26473915576934814,875.0,0.12996897101402283,,,,
1,100,0.13573212921619415,0.25394606590270996,853.0,0.11821393668651581,,,,
1,101,0.13380220532417297,0.24877670407295227,842.0,0.1149744987487793,,,,
1,102,0.14337141811847687,0.2686076760292053,830.0,0.12523624300956726,,,,
1,103,0.13044902682304382,0.2410522997379303,848.0,0.11060328036546707,,,,
1,104,0.13952666521072388,0.2655310034751892,871.0,0.12600433826446533,,,,
1,105,0.13422445952892303,0.24908600747585297,822.0,0.11486154794692993,,,,
1,106,0.13480274379253387,0.2647705078125,862.0,0.12996777892112732,,,,
1,107,0.13864204287528992,0.264771431684494,903.0,0.1261293888092041,,,,
1,108,0.1274069845676422,0.2496728003025055,906.0,0.12226580828428268,,,,
1,109,0.1287548840045929,0.2514644265174866,883.0,0.12270955741405487,,,,
1,110,0.13809597492218018,0.24734365940093994,874.0,0.10924769192934036,,,,
1,111,0.1326749175786972,0.24860650300979614,849.0,0.11593157798051834,,,,
1,111,,,,,0.24096432328224182,0.45870649814605713,494.3002014160156,0.2177421897649765
2,112,0.12834402918815613,0.22932298481464386,936.0,0.10097895562648773,,,,
2,113,0.1261133849620819,0.2567932605743408,855.0,0.1306798905134201,,,,
2,114,0.13053007423877716,0.24916212260723114,881.0,0.11863204836845398,,,,
2,115,0.12211623042821884,0.2298223227262497,923.0,0.10770609229803085,,,,
2,116,0.12239094078540802,0.23212629556655884,871.0,0.10973535478115082,,,,
2,117,0.1262221485376358,0.22044792771339417,852.0,0.09422578662633896,,,,
2,118,0.1286882907152176,0.2286211997270584,834.0,0.09993290901184082,,,,
2,119,0.12972436845302582,0.2358652949333191,847.0,0.10614091902971268,,,,
2,120,0.12465094029903412,0.23232614994049072,847.0,0.1076752096414566,,,,
2,121,0.12361347675323486,0.2346590757369995,915.0,0.11104559898376465,,,,
2,122,0.12969042360782623,0.23430971801280975,864.0,0.10461929440498352,,,,
2,123,0.1205943375825882,0.21665146946907043,914.0,0.09605713933706284,,,,
2,124,0.12235486507415771,0.22034937143325806,851.0,0.09799450635910034,,,,
2,125,0.12137471139431,0.2488408237695694,883.0,0.1274661123752594,,,,
2,126,0.12386417388916016,0.22224873304367065,848.0,0.0983845591545105,,,,
2,127,0.1209416314959526,0.22421985864639282,831.0,0.10327821969985962,,,,
2,128,0.12569308280944824,0.23176026344299316,854.0,0.10606718808412552,,,,
2,129,0.12018224596977234,0.2120058834552765,888.0,0.09182364493608475,,,,
2,130,0.12315842509269714,0.21847593784332275,889.0,0.09531752020120621,,,,
2,131,0.12046599388122559,0.21366822719573975,900.0,0.09320223331451416,,,,
2,132,0.12812796235084534,0.2631940245628357,870.0,0.13506607711315155,,,,
2,133,0.1238272413611412,0.2201363444328308,865.0,0.09630909562110901,,,,
2,134,0.11565390974283218,0.2074851393699646,868.0,0.09183122217655182,,,,
2,135,0.12383058667182922,0.23040297627449036,846.0,0.10657238960266113,,,,
2,136,0.11420369893312454,0.21576541662216187,843.0,0.10156171023845673,,,,
2,137,0.12004665285348892,0.20933261513710022,898.0,0.0892859622836113,,,,
2,138,0.11704999208450317,0.2147943675518036,828.0,0.09774438291788101,,,,
2,139,0.11604687571525574,0.20723125338554382,876.0,0.09118437767028809,,,,
2,140,0.11672168970108032,0.2146373987197876,852.0,0.09791570156812668,,,,
2,141,0.12141206860542297,0.21045419573783875,889.0,0.08904213458299637,,,,
2,142,0.11692296713590622,0.20655685663223267,883.0,0.08963389694690704,,,,
2,143,0.11427784711122513,0.2495599389076233,932.0,0.13528208434581757,,,,
2,144,0.12390977144241333,0.2248280644416809,860.0,0.10091829299926758,,,,
2,145,0.12180300801992416,0.2158513069152832,861.0,0.09404830634593964,,,,
2,146,0.11526713520288467,0.20456236600875854,891.0,0.08929523825645447,,,,
2,147,0.11399371176958084,0.2027437686920166,873.0,0.08875004947185516,,,,
2,148,0.1211104542016983,0.21315258741378784,821.0,0.09204214066267014,,,,
2,149,0.1143854632973671,0.19950009882450104,839.0,0.08511463552713394,,,,
2,150,0.10655926167964935,0.19711527228355408,873.0,0.09055601060390472,,,,
2,151,0.1102299764752388,0.1946394443511963,844.0,0.08440946787595749,,,,
2,152,0.11690311133861542,0.20943352580070496,875.0,0.09253040701150894,,,,
2,153,0.11725271493196487,0.20548057556152344,837.0,0.08822786062955856,,,,
2,154,0.10503387451171875,0.21152865886688232,839.0,0.10649479180574417,,,,
2,155,0.11486911028623581,0.20668044686317444,885.0,0.09181134402751923,,,,
2,156,0.10875383019447327,0.21657288074493408,902.0,0.10781905055046082,,,,
