epoch,step,train/cat_loss,train/loss,train/nan_count,train/num_loss,val/cat_loss,val/loss,val/nan_count,val/num_loss
0,0,0.7191552519798279,7.573825836181641,859.0,6.854670524597168,,,,
0,1,0.6697754859924316,6.490781307220459,830.0,5.821005821228027,,,,
0,2,0.6253390908241272,5.801173686981201,811.0,5.175834655761719,,,,
0,3,0.585314154624939,4.7222442626953125,877.0,4.136929988861084,,,,
0,4,0.5473088026046753,4.436245918273926,923.0,3.88893723487854,,,,
0,5,0.5113188028335571,4.289991855621338,887.0,3.7786731719970703,,,,
0,6,0.47940298914909363,3.806284189224243,884.0,3.326881170272827,,,,
0,7,0.4532560706138611,3.47768497467041,837.0,3.0244288444519043,,,,
0,8,0.4292646050453186,3.0280349254608154,842.0,2.5987703800201416,,,,
0,9,0.4067472219467163,2.9860358238220215,865.0,2.5792887210845947,,,,
0,10,0.3950585424900055,2.477093458175659,862.0,2.0820348262786865,,,,
0,11,0.3773519992828369,2.30534029006958,838.0,1.9279881715774536,,,,
0,12,0.3584768772125244,2.2886695861816406,881.0,1.9301928281784058,,,,
0,13,0.3479790985584259,1.97419273853302,837.0,1.6262136697769165,,,,
0,14,0.33883094787597656,1.8988887071609497,878.0,1.5600577592849731,,,,
0,15,0.33645564317703247,1.7001416683197021,914.0,1.363685965538025,,,,
0,16,0.3260077238082886,1.6133549213409424,869.0,1.2873471975326538,,,,
0,17,0.31690752506256104,1.4480737447738647,861.0,1.1311662197113037,,,,
0,18,0.3240853250026703,1.3155328035354614,911.0,0.9914474487304688,,,,
0,19,0.3071476221084595,1.1176011562347412,847.0,0.810453474521637,,,,
0,20,0.3051663637161255,1.2041926383972168,876.0,0.8990262150764465,,,,
0,21,0.29167723655700684,1.037887692451477,907.0,0.7462104558944702,,,,
0,22,0.2830452620983124,0.9736144542694092,872.0,0.6905692219734192,,,,
0,23,0.28757205605506897,0.9685021638870239,912.0,0.6809301376342773,,,,
0,24,0.2753433585166931,0.8211907148361206,855.0,0.5458473563194275,,,,
0,25,0.274321973323822,0.8088700771331787,870.0,0.5345481038093567,,,,
0,26,0.26513856649398804,0.7578742504119873,874.0,0.49273568391799927,,,,
0,27,0.25853413343429565,0.7274171113967896,833.0,0.4688829779624939,,,,
0,28,0.2550254762172699,0.6957492828369141,888.0,0.4407237768173218,,,,
0,29,0.25624239444732666,0.6397993564605713,866.0,0.38355693221092224,,,,
0,30,0.24123427271842957,0.6052961945533752,807.0,0.3640619218349457,,,,
0,31,0.2553931176662445,0.6195858716964722,922.0,0.36419275403022766,,,,
0,32,0.24226126074790955,0.5851709246635437,894.0,0.34290966391563416,,,,
0,33,0.2452058643102646,0.5823462605476379,863.0,0.33714038133621216,,,,
0,34,0.23738747835159302,0.5680462121963501,916.0,0.3306587338447571,,,,
0,35,0.23852744698524475,0.5350688695907593,881.0,0.2965414524078369,,,,
0,36,0.22588852047920227,0.5159778594970703,876.0,0.29008930921554565,,,,
0,37,0.22969166934490204,0.5275483727455139,918.0,0.2978566884994507,,,,
0,38,0.22095711529254913,0.4962841868400574,903.0,0.27532708644866943,,,,
0,39,0.22921834886074066,0.5073046088218689,846.0,0.27808624505996704,,,,
0,40,0.22057443857192993,0.49814683198928833,883.0,0.2775723934173584,,,,
0,41,0.21856267750263214,0.4802941679954529,857.0,0.26173147559165955,,,,
0,42,0.220130056142807,0.4745829701423645,824.0,0.2544529139995575,,,,
0,43,0.21536783874034882,0.4859073758125305,884.0,0.2705395221710205,,,,
0,44,0.21000269055366516,0.4655459523200989,862.0,0.2555432617664337,,,,
0,45,0.20749914646148682,0.4621807932853699,878.0,0.25468164682388306,,,,
0,46,0.20324452221393585,0.4384174346923828,899.0,0.23517292737960815,,,,
0,47,0.2081766128540039,0.4488305151462555,863.0,0.2406539022922516,,,,
0,48,0.19952988624572754,0.43453139066696167,914.0,0.23500151932239532,,,,
0,49,0.1930304914712906,0.4158068895339966,869.0,0.2227763831615448,,,,
0,50,0.19382867217063904,0.40655606985092163,919.0,0.2127274125814438,,,,
0,51,0.1970410794019699,0.41331946849823,930.0,0.21627838909626007,,,,
0,52,0.19740529358386993,0.46705299615859985,850.0,0.2696477174758911,,,,
0,53,0.18332667648792267,0.37671345472335815,852.0,0.1933867633342743,,,,
0,54,0.1918322741985321,0.4088893234729767,889.0,0.21705704927444458,,,,
0,55,0.18704885244369507,0.40403395891189575,820.0,0.2169850915670395,,,,
0,55,,,,,0.283783495426178,0.6696783900260925,494.3002014160156,0.3858949542045593
1,56,0.1894734501838684,0.3986697793006897,899.0,0.20919634401798248,,,,
1,57,0.1844203621149063,0.39979809522628784,859.0,0.21537774801254272,,,,
1,58,0.18609853088855743,0.40212029218673706,872.0,0.21602176129817963,,,,
1,59,0.18837113678455353,0.4089161157608032,910.0,0.2205449640750885,,,,
1,60,0.1825263947248459,0.3689693212509155,818.0,0.18644291162490845,,,,
1,61,0.18012796342372894,0.3792561888694763,870.0,0.19912824034690857,,,,
1,62,0.179758220911026,0.36830365657806396,866.0,0.18854545056819916,,,,
1,63,0.1802099198102951,0.35924094915390015,871.0,0.17903101444244385,,,,
1,64,0.17248733341693878,0.3557952642440796,872.0,0.1833079308271408,,,,
1,65,0.17185570299625397,0.3407003879547119,927.0,0.16884467005729675,,,,
1,66,0.17983309924602509,0.3734508752822876,866.0,0.1936177760362625,,,,
1,67,0.17198607325553894,0.3612748384475708,856.0,0.18928876519203186,,,,
1,68,0.1682685911655426,0.35670554637908936,865.0,0.18843694031238556,,,,
1,69,0.17238794267177582,0.36203110218048096,879.0,0.18964315950870514,,,,
1,70,0.1629890650510788,0.3547365665435791,857.0,0.1917474865913391,,,,
1,71,0.166228786110878,0.3299952745437622,823.0,0.16376648843288422,,,,
1,72,0.1699296236038208,0.346528023481369,882.0,0.17659839987754822,,,,
1,73,0.16457490622997284,0.3445315361022949,873.0,0.17995662987232208,,,,
1,74,0.16613933444023132,0.34476783871650696,850.0,0.17862850427627563,,,,
1,75,0.17029084265232086,0.3798794746398926,882.0,0.2095886468887329,,,,
1,76,0.1616452932357788,0.3277140259742737,833.0,0.16606874763965607,,,,
1,77,0.16381409764289856,0.3439233601093292,829.0,0.18010926246643066,,,,
1,78,0.16464899480342865,0.32346099615097046,922.0,0.158812016248703,,,,
1,79,0.15925800800323486,0.30837950110435486,902.0,0.14912149310112,,,,
1,80,0.159419983625412,0.3223276734352112,902.0,0.1629076898097992,,,,
1,81,0.1568458527326584,0.3166348934173584,916.0,0.1597890406847,,,,
1,82,0.1545095443725586,0.30344194173812866,835.0,0.14893241226673126,,,,
1,83,0.16409273445606232,0.31688761711120605,869.0,0.15279486775398254,,,,
1,84,0.1595362275838852,0.3112815022468567,848.0,0.1517452895641327,,,,
