epoch,step,train/cat_loss,train/loss,train/nan_count,train/num_loss,val/cat_loss,val/loss,val/nan_count,val/num_loss
0,0,0.7189828753471375,7.530751705169678,859.0,6.811769008636475,,,,
0,1,0.7024623155593872,7.062747955322266,830.0,6.360285758972168,,,,
0,2,0.6875541806221008,6.865094184875488,811.0,6.177539825439453,,,,
0,3,0.6734219193458557,6.096378803253174,877.0,5.422956943511963,,,,
0,4,0.6592422723770142,6.049154758453369,923.0,5.3899126052856445,,,,
0,5,0.6444979310035706,6.129693508148193,887.0,5.485195636749268,,,,
0,6,0.6312756538391113,5.851422309875488,884.0,5.220146656036377,,,,
0,7,0.6186109781265259,5.641282081604004,837.0,5.022671222686768,,,,
0,8,0.6043711304664612,5.242506980895996,842.0,4.63813591003418,,,,
0,9,0.5912222862243652,5.365257740020752,865.0,4.774035453796387,,,,
0,10,0.5812333226203918,4.814828872680664,862.0,4.233595371246338,,,,
0,11,0.5671393871307373,4.712175369262695,838.0,4.145036220550537,,,,
0,12,0.553987443447113,4.891594886779785,881.0,4.337607383728027,,,,
0,13,0.5432900786399841,4.475703239440918,837.0,3.932413339614868,,,,
0,14,0.5329928994178772,4.441289901733398,878.0,3.908296823501587,,,,
0,15,0.5237671732902527,4.266162395477295,914.0,3.7423954010009766,,,,
0,16,0.5128156542778015,4.205883979797363,869.0,3.693068265914917,,,,
0,17,0.5019106268882751,4.009306907653809,861.0,3.5073962211608887,,,,
0,18,0.4978888928890228,3.771164894104004,911.0,3.2732760906219482,,,,
0,19,0.48486191034317017,3.4243295192718506,847.0,2.939467668533325,,,,
0,20,0.47822389006614685,3.727189302444458,876.0,3.2489655017852783,,,,
0,21,0.4666178524494171,3.4587161540985107,907.0,2.992098331451416,,,,
0,22,0.4577995240688324,3.386676549911499,872.0,2.928877115249634,,,,
0,23,0.4550723135471344,3.301541805267334,912.0,2.8464694023132324,,,,
0,24,0.4452139735221863,3.1581437587738037,855.0,2.7129297256469727,,,,
0,25,0.4422323405742645,3.065934896469116,870.0,2.6237025260925293,,,,
0,26,0.4313756227493286,2.9307799339294434,874.0,2.4994044303894043,,,,
0,27,0.42506927251815796,2.97231388092041,833.0,2.5472445487976074,,,,
0,28,0.4185025691986084,2.890983819961548,888.0,2.4724812507629395,,,,
0,29,0.4169929027557373,2.567537546157837,866.0,2.1505446434020996,,,,
0,30,0.40889719128608704,2.6430633068084717,807.0,2.234166145324707,,,,
0,31,0.41106492280960083,2.4612042903900146,922.0,2.0501394271850586,,,,
0,32,0.39589089155197144,2.5557477474212646,894.0,2.1598567962646484,,,,
0,33,0.39890897274017334,2.287001132965088,863.0,1.8880921602249146,,,,
0,34,0.3901163637638092,2.2069294452667236,916.0,1.8168129920959473,,,,
0,35,0.388792484998703,2.156325340270996,881.0,1.7675328254699707,,,,
0,36,0.3774717450141907,2.2905616760253906,876.0,1.9130899906158447,,,,
0,37,0.37693852186203003,2.0611793994903564,918.0,1.6842409372329712,,,,
0,38,0.3741987645626068,1.989844560623169,903.0,1.6156457662582397,,,,
0,39,0.3768579661846161,1.8124806880950928,846.0,1.4356226921081543,,,,
0,40,0.3679119050502777,1.9933782815933228,883.0,1.6254663467407227,,,,
0,41,0.366793155670166,2.060779571533203,857.0,1.693986415863037,,,,
0,42,0.3678787052631378,1.7328548431396484,824.0,1.364976167678833,,,,
0,43,0.3631948232650757,1.8516778945922852,884.0,1.4884830713272095,,,,
0,44,0.3542630076408386,1.8862884044647217,862.0,1.5320254564285278,,,,
0,45,0.35038885474205017,1.7617061138153076,878.0,1.411317229270935,,,,
0,46,0.34855198860168457,1.6492074728012085,899.0,1.300655484199524,,,,
0,47,0.3513748049736023,1.6050519943237305,863.0,1.2536771297454834,,,,
0,48,0.3425046503543854,1.7220122814178467,914.0,1.3795076608657837,,,,
0,49,0.3365340232849121,1.7561132907867432,869.0,1.419579267501831,,,,
0,50,0.3394180238246918,1.5165566205978394,919.0,1.1771385669708252,,,,
0,51,0.3371773660182953,1.4718297719955444,930.0,1.1346523761749268,,,,
0,52,0.34222614765167236,1.3248796463012695,850.0,0.9826534390449524,,,,
0,53,0.32557159662246704,1.5063557624816895,852.0,1.1807842254638672,,,,
0,54,0.3363910913467407,1.3917032480239868,889.0,1.055312156677246,,,,
0,55,0.3271820843219757,1.2197359800338745,820.0,0.8925538659095764,,,,
0,55,,,,,0.46909335255622864,1.1477891206741333,494.3002014160156,0.6786957383155823
1,56,0.328746497631073,1.1859819889068604,899.0,0.8572355508804321,,,,
1,57,0.3240727484226227,1.3138483762741089,859.0,0.9897756576538086,,,,
1,58,0.32282647490501404,1.1769421100616455,872.0,0.8541156053543091,,,,
1,59,0.3317447304725647,1.0745058059692383,910.0,0.7427610158920288,,,,
1,60,0.3195285201072693,1.09464430809021,818.0,0.7751157879829407,,,,
1,61,0.31891223788261414,1.0951188802719116,870.0,0.7762066721916199,,,,
