epoch,step,train/cat_loss,train/loss,train/nan_count,train/num_loss,val/cat_loss,val/loss,val/nan_count,val/num_loss
0,0,0.7193544507026672,7.573526382446289,858.0,6.8541717529296875,,,,
0,1,0.6643747091293335,6.393490314483643,831.0,5.7291154861450195,,,,
0,2,0.6151925921440125,5.658763408660889,813.0,5.0435709953308105,,,,
0,3,0.5718841552734375,4.558881759643555,875.0,3.986997365951538,,,,
0,4,0.5310491323471069,4.237247943878174,923.0,3.7061989307403564,,,,
0,5,0.4933551549911499,4.075194358825684,886.0,3.581839084625244,,,,
0,6,0.46082109212875366,3.567537784576416,885.0,3.1067166328430176,,,,
0,7,0.43488937616348267,3.2382423877716064,836.0,2.8033530712127686,,,,
0,8,0.41130226850509644,2.813502788543701,843.0,2.40220046043396,,,,
0,9,0.3886359632015228,2.7368946075439453,865.0,2.3482587337493896,,,,
0,10,0.37734919786453247,2.260633945465088,862.0,1.8832848072052002,,,,
0,11,0.36004048585891724,2.0785598754882812,838.0,1.7185193300247192,,,,
0,12,0.3407145142555237,2.050727128982544,880.0,1.710012674331665,,,,
0,13,0.33188819885253906,1.7594208717346191,837.0,1.42753267288208,,,,
0,14,0.323106050491333,1.6806590557098389,879.0,1.3575530052185059,,,,
0,15,0.32297787070274353,1.4964566230773926,913.0,1.1734787225723267,,,,
0,16,0.31258144974708557,1.3984664678573608,869.0,1.0858850479125977,,,,
0,17,0.30329152941703796,1.2519193887710571,861.0,0.9486278891563416,,,,
0,18,0.31098926067352295,1.136185646057129,911.0,0.8251964449882507,,,,
0,19,0.29347002506256104,0.9690117239952087,848.0,0.6755416989326477,,,,
0,20,0.29033780097961426,1.027864694595337,875.0,0.7375268340110779,,,,
0,21,0.2770257592201233,0.8880313634872437,908.0,0.6110056042671204,,,,
0,22,0.26845526695251465,0.830402672290802,872.0,0.5619474053382874,,,,
0,23,0.27395009994506836,0.8517066240310669,911.0,0.5777565240859985,,,,
0,24,0.2611433267593384,0.7138188481330872,856.0,0.4526755213737488,,,,
0,25,0.2600230872631073,0.7139065265655518,870.0,0.45388343930244446,,,,
0,26,0.25211846828460693,0.6847355961799622,874.0,0.4326171278953552,,,,
0,27,0.24553748965263367,0.6426794528961182,833.0,0.3971419632434845,,,,
0,28,0.24325083196163177,0.6289944052696228,887.0,0.3857435882091522,,,,
0,29,0.24594900012016296,0.6088358163833618,869.0,0.36288684606552124,,,,
0,30,0.23059125244617462,0.5539010763168335,804.0,0.32330983877182007,,,,
0,31,0.24535425007343292,0.5924286842346191,925.0,0.347074419260025,,,,
0,32,0.23275114595890045,0.5525465607643127,892.0,0.3197953999042511,,,,
0,33,0.23440203070640564,0.5698063969612122,862.0,0.3354043662548065,,,,
0,34,0.22567406296730042,0.5543007850646973,916.0,0.32862669229507446,,,,
0,35,0.22745278477668762,0.5306609869003296,881.0,0.30320820212364197,,,,
0,36,0.21468746662139893,0.49859145283699036,877.0,0.28390398621559143,,,,
0,37,0.21858350932598114,0.5210153460502625,918.0,0.3024318516254425,,,,
