epoch,step,train/cat_loss,train/loss,train/nan_count,train/num_loss,val/cat_loss,val/loss,val/nan_count,val/num_loss
0,0,0.7195239067077637,7.493072986602783,859.0,6.7735490798950195,,,,
0,1,0.6286200881004333,6.133209705352783,830.0,5.504589557647705,,,,
0,2,0.5482014417648315,5.141138076782227,811.0,4.5929365158081055,,,,
0,3,0.48507818579673767,3.8649322986602783,877.0,3.379854202270508,,,,
0,4,0.43323832750320435,3.410726308822632,923.0,2.9774880409240723,,,,
0,5,0.3949093520641327,3.10710072517395,887.0,2.712191343307495,,,,
0,6,0.36584532260894775,2.540811061859131,884.0,2.1749656200408936,,,,
0,7,0.34258541464805603,2.168954849243164,837.0,1.8263694047927856,,,,
0,8,0.3233019709587097,1.7738261222839355,842.0,1.4505242109298706,,,,
0,9,0.3017323315143585,1.60573410987854,865.0,1.304001808166504,,,,
0,10,0.3009433150291443,1.2995491027832031,862.0,0.9986058473587036,,,,
0,11,0.29116809368133545,1.124072790145874,838.0,0.8329047560691833,,,,
0,12,0.27650150656700134,1.0347870588302612,881.0,0.7582855224609375,,,,
0,13,0.2720123529434204,0.918389618396759,837.0,0.6463772654533386,,,,
0,14,0.2690894901752472,0.9115511178970337,878.0,0.6424616575241089,,,,
0,15,0.2728009521961212,0.8512094020843506,914.0,0.578408420085907,,,,
0,16,0.2642124593257904,0.8180077075958252,869.0,0.5537952184677124,,,,
0,17,0.2505795359611511,0.7757744789123535,861.0,0.5251949429512024,,,,
0,18,0.2616017758846283,0.8745402097702026,911.0,0.6129384636878967,,,,
0,19,0.24555110931396484,0.8359560966491699,847.0,0.5904049873352051,,,,
0,20,0.24170847237110138,0.7633327841758728,876.0,0.5216243267059326,,,,
0,21,0.2285192608833313,0.7466855645179749,907.0,0.5181663036346436,,,,
0,22,0.2228490263223648,0.7191434502601624,872.0,0.49629440903663635,,,,
0,23,0.22708512842655182,0.8131619691848755,912.0,0.5860768556594849,,,,
0,24,0.22154457867145538,0.7035347819328308,855.0,0.48199018836021423,,,,
0,25,0.21572452783584595,0.6918343305587769,870.0,0.4761098027229309,,,,
0,26,0.2115621119737625,0.6859249472618103,874.0,0.474362850189209,,,,
0,27,0.20347517728805542,0.5915238857269287,833.0,0.3880486786365509,,,,
0,28,0.20340228080749512,0.5989313721656799,888.0,0.3955290913581848,,,,
0,29,0.2052610069513321,0.6303431987762451,866.0,0.42508217692375183,,,,
0,30,0.19519321620464325,0.55179363489151,807.0,0.35660043358802795,,,,
0,31,0.20695854723453522,0.5839773416519165,922.0,0.3770187795162201,,,,
0,32,0.19687426090240479,0.5529917478561401,894.0,0.35611751675605774,,,,
0,33,0.19725938141345978,0.56498122215271,863.0,0.367721825838089,,,,
0,34,0.19085538387298584,0.5435976982116699,916.0,0.3527422845363617,,,,
0,35,0.1957225203514099,0.5110573172569275,881.0,0.3153347969055176,,,,
0,36,0.18503190577030182,0.5122511982917786,876.0,0.32721927762031555,,,,
0,37,0.18953575193881989,0.5139594078063965,918.0,0.3244236409664154,,,,
0,38,0.18153277039527893,0.48458749055862427,903.0,0.30305472016334534,,,,
0,39,0.19032634794712067,0.48997193574905396,846.0,0.2996455729007721,,,,
0,40,0.1839854121208191,0.5003083348274231,883.0,0.316322922706604,,,,
